subject,trialCode,code,number,name,rhythm,harmony,condition,block,startTime,wantingToMove,pleasure,beatStrength,wrt,prt,brt
667,0,0,91,MENTRONOME 1 LH,iso,low,wpb,practice,14.623906850116327,2,2,5,3.533092400059104,1.9669270999729633,2.032439299975522
